_seq,step,global_seqlen/min,global_seqlen/max,global_seqlen/minmax_diff,global_seqlen/balanced_min,global_seqlen/balanced_max,global_seqlen/mean,actor/entropy,actor/pg_loss,actor/pg_clipfrac,actor/ppo_kl,actor/pg_clipfrac_lower,actor/grad_norm,perf/mfu/actor,perf/max_memory_allocated_gb,perf/max_memory_reserved_gb,perf/cpu_memory_used_gb,actor/lr,training/global_step,training/epoch,critic/score/mean,critic/score/max,critic/score/min,critic/rewards/mean,critic/rewards/max,critic/rewards/min,critic/advantages/mean,critic/advantages/max,critic/advantages/min,critic/returns/mean,critic/returns/max,critic/returns/min,response_length/mean,response_length/max,response_length/min,response_length/clip_ratio,response_length_non_aborted/mean,response_length_non_aborted/max,response_length_non_aborted/min,response_length_non_aborted/clip_ratio,response/aborted_ratio,prompt_length/mean,prompt_length/max,prompt_length/min,prompt_length/clip_ratio,timing_s/start_profile,timing_s/generate_sequences,timing_s/generation_timing/max,timing_s/generation_timing/min,timing_s/generation_timing/topk_ratio,timing_s/gen,timing_s/reward,timing_s/old_log_prob,timing_s/adv,timing_s/update_actor,timing_s/dump_rollout_generations,timing_s/step,timing_s/stop_profile,timing_per_token_ms/gen,timing_per_token_ms/update_actor,timing_per_token_ms/adv,perf/total_num_tokens,perf/time_per_step,perf/throughput,timing_s/save_checkpoint
934,934,1831.0,3571.0,1740.0,2499.0,2649.0,2553.625,8.069929122924805,-0.0004997221380472195,0.00416666679084301,-0.007544520233568619,0.0,10.59375,0.032869287915791336,30.037012577056885,33.48828125,123.9063949584961,5e-06,934.0,0.0,4.074999809265137,10.0,-10.0,4.074999809265137,10.0,-10.0,0.010567646473646164,1.095444917678833,-1.7888522148132324,0.010567646473646164,1.095444917678833,-1.7888522148132324,3.4749999046325684,11.0,3.0,0.0,3.4749999046325684,11.0,3.0,0.0,0.0,507.25,711.0,363.0,0.0,6.413646042346954e-05,0.13948123157024384,0.2508923411369324,0.08460921794176102,0.125,5.1062229331582785,60.112685676664114,3.447334738448262,0.005095690488815308,24.140605492517352,0.07665983028709888,92.89793357253075,5.6801363825798035e-05,36.73541678531136,1.1816831706161512,0.00024943416167288204,20429.0,92.89793357253075,27.4885016468772,
935,935,1483.0,3301.0,1818.0,1558.0,3471.0,1836.5,8.403488159179688,-0.0018659478425979605,0.05000000149011612,0.0050682145010796376,0.0,11.3125,0.023153928742332644,30.037012577056885,33.48828125,123.76325607299805,5e-06,935.0,0.0,8.261319160461426,10.0,-10.04724407196045,8.261319160461426,10.0,-10.04724407196045,-1.4655898809432983,0.7926643490791321,-1.7888447046279907,-1.4655898809432983,0.7926643490791321,-1.7888447046279907,62.29999923706055,2048.0,2.0,0.02500000037252903,62.29999923706055,2048.0,2.0,0.02500000037252903,0.0,305.0,354.0,248.0,0.0,6.382539868354797e-05,4.701959133148193,32.102630615234375,0.07513386011123657,0.125,36.6050815731287,34.2019934784621,3.4820685777813196,0.004702690988779068,24.772156700491905,0.07362773641943932,99.14680835045874,5.548261106014252e-05,14.68903754940959,1.686098332459291,0.00032008514761632645,14692.0,99.14680835045874,18.523037004967822,
936,936,1614.0,2848.0,1234.0,2040.0,2148.0,2074.0,8.42951774597168,0.00027253270149231007,0.002500000037252903,0.009040971282229294,0.0,11.46875,0.02658892297895379,30.037012577056885,33.48828125,123.93180751800537,5e-06,936.0,0.0,9.649999618530273,10.0,9.0,9.649999618530273,10.0,9.0,0.2505398988723755,1.7888447046279907,-1.7888447046279907,0.2505398988723755,1.7888447046279907,-1.7888447046279907,5.675000190734863,87.0,3.0,0.0,5.675000190734863,87.0,3.0,0.0,0.0,409.125,566.0,303.0,0.0,6.789341568946838e-05,0.29635682702064514,1.4395809173583984,0.07583031803369522,0.125,5.854370832443237,36.43821728788316,3.4287368524819613,0.0032404176890850067,24.05726945027709,0.0661291554570198,69.85648366808891,5.015358328819275e-05,25.79017987860457,1.449931861757298,0.0001953000053691542,16592.0,69.85648366808891,29.68944171101218,
937,937,1449.0,3851.0,2402.0,2005.0,3702.0,2273.0,8.797815322875977,-0.0001352712139487268,0.01666666716337204,0.0006448603954595456,0.0,18.5,0.028348879561016088,30.037012577056885,33.48828125,123.98180341720581,5e-06,937.0,0.0,6.7213592529296875,10.0,-10.126582145690918,6.7213592529296875,10.0,-10.126582145690918,-1.263020634651184,1.7888447046279907,-1.788317084312439,-1.263020634651184,1.7888447046279907,-1.788317084312439,78.9749984741211,2048.0,3.0,0.02500000037252903,78.9749984741211,2048.0,3.0,0.02500000037252903,0.0,375.625,551.0,286.0,0.0,6.449967622756958e-05,6.052931308746338,32.28651428222656,0.0907239317893982,0.125,36.95725943893194,44.36148679070175,3.5294878650456667,0.005203459411859512,25.15672978386283,0.07780549861490726,110.09554515220225,6.632134318351746e-05,11.699037492539393,1.3834541236176214,0.00028615592894080027,18184.0,110.09554515220225,20.64570366455498,
938,938,1691.0,3590.0,1899.0,2528.0,2728.0,2615.75,8.228321075439453,-0.0006433334946632389,0.01875000037252903,-0.010657921625534073,0.0,14.21875,0.033198012394104054,30.037012577056885,33.48828125,123.80239248275757,5e-06,938.0,0.0,5.6875,10.0,-10.0,5.6875,10.0,-10.0,0.6161170601844788,1.0954416990280151,-1.7888447046279907,0.6161170601844788,1.0954416990280151,-1.7888447046279907,19.899999618530273,677.0,2.0,0.0,19.899999618530273,677.0,2.0,0.0,0.0,503.25,715.0,322.0,0.0,6.145238876342773e-05,1.4351940155029297,10.647603034973145,0.08068660646677017,0.125,15.594109684228897,53.41669159568846,3.4781603682786226,0.0034045130014419556,24.499714536592364,0.07705918699502945,97.07814288511872,5.529634654521942e-05,19.59059005556394,1.1707786742135318,0.0001626929657575244,20926.0,97.07814288511872,26.94478821144582,
939,939,1420.0,2645.0,1225.0,1816.0,1879.0,1851.0,8.10594367980957,-0.00022971950471400993,0.0,0.007118836225708946,0.0,9.53125,0.023468704145389423,30.037012577056885,33.48828125,123.99844789505005,5e-06,939.0,0.0,8.387499809265137,10.0,-10.0,8.387499809265137,10.0,-10.0,-0.0001836102455854416,1.0954416990280151,-1.7888541221618652,-0.0001836102455854416,1.0954416990280151,-1.7888541221618652,3.200000047683716,7.0,1.0,0.0,3.200000047683716,7.0,1.0,0.0,0.0,367.0,526.0,281.0,0.0,6.227195262908936e-05,0.10255308449268341,0.14453771710395813,0.07353412359952927,0.125,4.600930059328675,33.586346032097936,3.351927926763892,0.00347239151597023,24.257633248344064,0.07064442150294781,65.87915953993797,5.7619065046310425e-05,35.944766088505276,1.6381437904068115,0.00023449429470355417,14808.0,65.87915953993797,28.09689760656201,
940,940,1504.0,4105.0,2601.0,1918.0,3828.0,2165.625,8.550966262817383,-0.0002152717113494837,0.02604166716337204,0.023202760011190548,0.0,13.75,0.027007527553343076,30.037012577056885,33.48828125,123.88015747070312,5e-06,940.0,0.0,8.17448616027832,10.0,-10.020576477050781,8.17448616027832,10.0,-10.020576477050781,-1.6816914081573486,1.7888522148132324,-1.7888542413711548,-1.6816914081573486,1.7888522148132324,-1.7888542413711548,54.75,2048.0,2.0,0.02500000037252903,54.75,2048.0,2.0,0.02500000037252903,0.0,378.375,479.0,298.0,0.0,6.49522989988327e-05,4.198277473449707,32.59014892578125,0.07437148690223694,0.125,37.35280525125563,29.131086127832532,3.4720414094626904,0.005306821316480637,25.113586343824863,0.06918677873909473,95.15203855186701,0.00010186620056629181,17.056075457194353,1.4495576533232244,0.000306310032697295,17325.0,95.15203855186701,22.75962799072903,
941,941,1635.0,4271.0,2636.0,1985.0,2342.0,2205.875,8.713193893432617,-0.0013720821589231487,0.00729166679084301,0.002307392773582251,0.0,15.78125,0.027958477719816334,30.037012577056885,33.48828125,123.63206577301025,5e-06,941.0,0.0,8.942500114440918,10.0,-10.0,8.942500114440918,10.0,-10.0,0.02045825868844986,1.7888522148132324,-1.7888507843017578,0.02045825868844986,1.7888522148132324,-1.7888507843017578,3.299999952316284,5.0,3.0,0.0,3.299999952316284,5.0,3.0,0.0,0.0,437.875,851.0,323.0,0.0,6.187334656715393e-05,0.10506951808929443,0.15676338970661163,0.07563992589712143,0.125,4.690724739804864,45.923297457396984,3.4831574875861406,0.00412370078265667,24.433628825470805,0.05938764102756977,78.60139822587371,5.9196725487709045e-05,35.535793483370185,1.384576915366397,0.0002336771566077333,17647.0,78.60139822587371,28.064068194576702,
942,942,1780.0,3531.0,1751.0,2320.0,2455.0,2418.875,8.586551666259766,-0.0004431400448083876,0.02083333395421505,0.014527646283386274,0.0,9.75,0.03100311802414113,30.037012577056885,33.48828125,123.92686080932617,5e-06,942.0,0.0,7.237500190734863,10.0,-10.0,7.237500190734863,10.0,-10.0,0.00038004943053238094,0.7302961945533752,-1.7888447046279907,0.00038004943053238094,0.7302961945533752,-1.7888447046279907,5.400000095367432,68.0,3.0,0.0,5.400000095367432,68.0,3.0,0.0,0.0,478.375,703.0,353.0,0.0,6.39110803604126e-05,0.28325703740119934,1.1126011610031128,0.0745902955532074,0.125,5.366250399500132,35.6992657314986,3.3850582260638475,0.0025773439556360245,24.191891487687826,0.06560539826750755,68.71747768856585,5.02467155456543e-05,24.843751849537647,1.2501623423951127,0.00013318918689659575,19351.0,68.71747768856585,35.20028792329328,
943,943,1760.0,3675.0,1915.0,2331.0,3941.0,2581.75,8.957128524780273,-0.0014157411456108076,0.040000001154839995,-0.0019750305567868055,0.0,15.90625,0.03233541650034234,30.037012577056885,33.48828125,124.02853012084961,5e-06,943.0,0.0,6.447945594787598,10.0,-10.0,6.447945594787598,10.0,-10.0,-0.8769101500511169,1.095444917678833,-1.7888541221618652,-0.8769101500511169,1.095444917678833,-1.7888541221618652,55.099998474121094,2048.0,3.0,0.02500000037252903,55.099998474121094,2048.0,3.0,0.02500000037252903,0.0,461.25,690.0,323.0,0.0,8.62758606672287e-05,4.209651470184326,32.3519287109375,0.08049777150154114,0.125,36.72148163244128,48.11015099659562,3.4905312955379486,0.004889415577054024,25.06710058450699,0.08581918478012085,113.48936730064452,5.772709846496582e-05,16.661289306915283,1.2136680829140596,0.00023672971710341937,20654.0,113.48936730064452,22.748827149249056,
944,944,1481.0,2015.0,534.0,1744.0,1761.0,1752.0,8.994634628295898,-0.0007230601459741609,0.00625,0.009478572095395066,0.0,15.5625,0.022287631761409677,30.037012577056885,33.48828125,124.03338527679443,5e-06,944.0,0.0,9.587499618530273,10.0,7.0,9.587499618530273,10.0,7.0,0.23633378744125366,1.7888447046279907,-1.7888447046279907,0.23633378744125366,1.7888447046279907,-1.7888447046279907,4.275000095367432,26.0,2.0,0.0,4.275000095367432,26.0,2.0,0.0,0.0,346.125,400.0,292.0,0.0,6.469152867794037e-05,0.17594826221466064,0.4482097923755646,0.08065059781074524,0.125,5.3069701958447695,30.195222660899162,3.3799549397081137,0.0029000360518693924,24.139443211257458,0.06513438560068607,63.09803260304034,5.669519305229187e-05,31.034913425992805,1.7222776263739625,0.00020690896488794182,14016.0,63.09803260304034,27.766317390941616,
945,945,1380.0,4357.0,2977.0,2488.0,2712.0,2671.375,9.169893264770508,0.00017688132822513274,0.01145833358168602,0.049952941614901644,0.0,9.15625,0.03356287800164991,30.037012577056885,33.48828125,123.99040985107422,5e-06,945.0,0.0,5.449999809265137,10.0,-10.0,5.449999809265137,10.0,-10.0,-0.54964679479599,1.7888540029525757,-1.7888540029525757,-0.54964679479599,1.7888540029525757,-1.7888540029525757,7.650000095367432,161.0,2.0,0.0,7.650000095367432,161.0,2.0,0.0,0.0,526.625,867.0,273.0,0.0,6.633996963500977e-05,0.4701724052429199,2.67236328125,0.075478695333004,0.125,7.277705075219274,45.904938127845526,3.4880000688135624,0.004153767600655556,24.874560616910458,0.07657064497470856,81.63539367169142,5.912967026233673e-05,23.783349919017233,1.1639399474479648,0.0001943646811405903,21371.0,81.63539367169142,32.72324514956493,
946,946,1885.0,4029.0,2144.0,2817.0,3560.0,2967.625,9.57668685913086,-0.0013166161254048376,0.01458333358168602,0.01994990056300594,0.0,19.5,0.03758238022975631,30.037012577056885,33.48828125,123.87173461914062,5e-06,946.0,0.0,4.579999923706055,10.0,-10.0,4.579999923706055,10.0,-10.0,0.048156946897506714,1.7888447046279907,-1.7888542413711548,0.048156946897506714,1.7888447046279907,-1.7888542413711548,37.400001525878906,1104.0,2.0,0.0,37.400001525878906,1104.0,2.0,0.0,0.0,556.125,803.0,374.0,0.0,6.45313411951065e-05,2.3067269325256348,17.5593204498291,0.07992306351661682,0.125,21.88267852179706,47.14285001344979,3.4749984983354807,0.003904087468981743,24.720391867682338,0.07529378496110439,97.31417058035731,5.7978555560112e-05,14.62745890494456,1.0412531851094031,0.00016444494625254802,23741.0,97.31417058035731,30.49530178700418,
947,947,1531.0,3605.0,2074.0,2021.0,2264.0,2159.625,9.792948722839355,-0.00032841715961694565,0.0416666679084301,-0.0274133148312103,0.0,21.875,0.027447680133647387,30.037012577056885,33.48828125,123.93161535263062,5e-06,947.0,0.0,5.0625,10.0,-10.0,5.0625,10.0,-10.0,0.07810965925455093,1.118998646736145,-1.7888528108596802,0.07810965925455093,1.118998646736145,-1.7888528108596802,3.549999952316284,21.0,2.0,0.0,3.549999952316284,21.0,2.0,0.0,0.0,428.375,718.0,303.0,0.0,6.32796436548233e-05,0.13308538496494293,0.3705995976924896,0.07402291148900986,0.125,4.982632003724575,44.643830532208085,3.3859824743121862,0.003717554733157158,24.349423160776496,0.07155544310808182,77.44530118815601,5.577877163887024e-05,35.08895777270828,1.4093548162746135,0.00021517362581218718,17277.0,77.44530118815601,27.885810589762148,
948,948,1271.0,3139.0,1868.0,2214.0,2222.0,2215.875,9.515241622924805,-0.0007976262271404286,0.03333333432674408,-0.027469328383449464,0.0,12.90625,0.02812065718709672,30.037012577056885,33.48828125,123.97631454467773,5e-06,948.0,0.0,8.255000114440918,10.0,-10.0,8.255000114440918,10.0,-10.0,-0.01883399300277233,1.6431639194488525,-1.7888541221618652,-0.01883399300277233,1.6431639194488525,-1.7888541221618652,3.174999952316284,7.0,2.0,0.0,3.174999952316284,7.0,2.0,0.0,0.0,440.0,624.0,251.0,0.0,6.017833948135376e-05,0.11427010595798492,0.19322343170642853,0.08147504925727844,0.125,4.8054443802684546,67.85957290418446,3.418553352355957,0.004070695489645004,24.3613905236125,0.07082501612603664,100.5296751447022,4.944950342178345e-05,37.83814472652326,1.3742534283078072,0.00022963250914678199,17727.0,100.5296751447022,22.041999009849324,
949,949,1415.0,4176.0,2761.0,2323.0,2374.0,2360.25,9.312239646911621,6.930232048034391e-06,0.0,-0.004433505213819444,0.0,3.453125,0.030019298049743716,30.037012577056885,33.48828125,124.00617408752441,5e-06,949.0,0.0,7.0,10.0,-10.0,7.0,10.0,-10.0,-1.3407588005065918,1.7888542413711548,-1.7888541221618652,-1.3407588005065918,1.7888542413711548,-1.7888541221618652,12.675000190734863,383.0,2.0,0.0,12.675000190734863,383.0,2.0,0.0,0.0,459.375,831.0,273.0,0.0,5.989335477352142e-05,0.8608569502830505,6.064980983734131,0.07423317432403564,0.125,10.508440876379609,50.02060994878411,3.421640284359455,0.005692748352885246,24.4384257607162,0.08656318485736847,88.48988136835396,0.00012372806668281555,20.726707842957808,1.294271039122773,0.00030149075060296825,18882.0,88.48988136835396,26.67254112563519,
950,950,1475.0,2974.0,1499.0,1757.0,1974.0,1883.625,9.433592796325684,-0.00073071232996881,0.01666666716337204,-0.027045205469767096,0.0,12.9375,0.0240667873245999,30.037012577056885,33.48828125,124.97278594970703,5e-06,950.0,0.0,5.792500019073486,10.0,-10.0,5.792500019073486,10.0,-10.0,-0.7055695056915283,1.011414647102356,-1.788849949836731,-0.7055695056915283,1.011414647102356,-1.788849949836731,11.475000381469727,336.0,2.0,0.0,11.475000381469727,336.0,2.0,0.0,0.0,365.25,592.0,292.0,0.0,6.454810500144958e-05,0.7502503395080566,5.283219814300537,0.07432053238153458,0.125,9.54245544783771,36.86706827580929,3.402014896273613,0.004115661606192589,24.09826079197228,0.07026949524879456,73.99333673715591,5.394779145717621e-05,20.78966328504948,1.5991944251093158,0.00027312108342906555,15069.0,73.99333673715591,25.456684115910853,
951,951,1441.0,4876.0,3435.0,2245.0,4191.0,2716.75,9.043784141540527,-0.000851882994174957,0.06388889076188206,-0.052422357663454024,0.0,16.28125,0.03440865112835168,30.037012577056885,33.48828125,124.61056137084961,5e-06,951.0,0.0,4.7352705001831055,10.0,-10.06382942199707,4.7352705001831055,10.0,-10.06382942199707,-1.3084601163864136,1.7888447046279907,-1.7888542413711548,-1.3084601163864136,1.7888447046279907,-1.7888542413711548,108.2249984741211,2048.0,3.0,0.02500000037252903,108.2249984741211,2048.0,3.0,0.02500000037252903,0.0,435.125,578.0,285.0,0.0,6.206706166267395e-05,8.403263092041016,32.74726104736328,0.07947617769241333,0.125,37.7580948676914,38.31010131910443,3.5202221907675266,0.0051909275352954865,25.244256110861897,0.07170665264129639,104.91872687079012,5.567818880081177e-05,8.72212863656535,1.161509897435442,0.0002388390326352943,21734.0,104.91872687079012,25.893852137052153,
952,952,1616.0,2740.0,1124.0,1908.0,1964.0,1949.875,8.170209884643555,-0.0008125501126050958,0.00833333358168602,-0.027012557885609568,0.0,9.625,0.024966600300027866,30.037012577056885,33.48828125,124.04865264892578,5e-06,952.0,0.0,1.975000023841858,9.5,-10.0,1.975000023841858,9.5,-10.0,-0.005972517188638449,1.7888542413711548,-1.7888447046279907,-0.005972517188638449,1.7888542413711548,-1.7888447046279907,3.0999999046325684,5.0,2.0,0.0,3.0999999046325684,5.0,2.0,0.0,0.0,386.875,545.0,320.0,0.0,5.430355668067932e-05,0.0914396196603775,0.12382455915212631,0.07325670123100281,0.125,4.772623771801591,39.62547433748841,3.3948711529374123,0.0023205261677503586,24.044939709827304,0.0757102221250534,71.92123803123832,4.9481168389320374e-05,38.4889013854967,1.5414410994183796,0.00014876121339511242,15599.0,71.92123803123832,27.111254663790547,
953,953,1572.0,3695.0,2123.0,2182.0,2349.0,2274.75,7.227159023284912,6.5141171216968885e-06,0.0,-0.007644742709817365,0.0,8.875,0.029012268999623704,30.037012577056885,33.48828125,124.10247850418091,5e-06,953.0,0.0,4.429999828338623,10.0,-10.0,4.429999828338623,10.0,-10.0,0.002673327922821045,1.0954450368881226,-1.7888528108596802,0.002673327922821045,1.0954450368881226,-1.7888528108596802,3.200000047683716,6.0,3.0,0.0,3.200000047683716,6.0,3.0,0.0,0.0,451.75,736.0,311.0,0.0,5.7229772210121155e-05,0.10761086642742157,0.1581447720527649,0.07974321395158768,0.125,5.098226020112634,48.25417906045914,3.402708375826478,0.002667676657438278,24.26897124759853,0.07225969620049,81.1051805280149,4.692375659942627e-05,39.82989078212995,1.3336065088250648,0.00014659174950204848,18198.0,81.1051805280149,28.04691371365937,
954,954,1646.0,3870.0,2224.0,2209.0,3920.0,2517.875,7.221707344055176,-2.9817149043081387e-05,0.0,0.019272194654331543,0.0,6.328125,0.031534614946053675,30.037012577056885,33.48828125,123.96911239624023,5e-06,954.0,0.0,6.237500190734863,10.0,-10.0,6.237500190734863,10.0,-10.0,-1.6732456684112549,1.7888542413711548,-1.7888447046279907,-1.6732456684112549,1.7888542413711548,-1.7888447046279907,54.20000076293945,2048.0,3.0,0.02500000037252903,54.20000076293945,2048.0,3.0,0.02500000037252903,0.0,449.375,771.0,326.0,0.0,6.51683658361435e-05,4.117733955383301,32.22265625,0.07964792102575302,0.125,36.76176264695823,48.47677446715534,3.5036489851772785,0.0031361840665340424,25.06405628658831,0.07015051133930683,113.88510484807193,4.949979484081268e-05,16.956532586235348,1.2443060262417869,0.00015569597709050501,20143.0,113.88510484807193,22.108905316098742,
955,955,1351.0,3158.0,1807.0,1907.0,2004.0,1970.125,7.920886993408203,-8.007489144802315e-05,0.006666666828095913,0.04554364712676033,0.0,5.796875,0.024937851056223273,30.037012577056885,33.48828125,123.97700500488281,5e-06,955.0,0.0,3.25,10.0,-10.0,3.25,10.0,-10.0,-0.014033217914402485,1.0251566171646118,-1.7859212160110474,-0.014033217914402485,1.0251566171646118,-1.7859212160110474,3.4000000953674316,13.0,3.0,0.0,3.4000000953674316,13.0,3.0,0.0,0.0,390.625,628.0,267.0,0.0,6.450898945331573e-05,0.1157890036702156,0.23831099271774292,0.08007816970348358,0.125,4.921842904761434,55.02883459627628,3.385648876428604,0.002381548285484314,26.009406259283423,0.08827498182654381,89.44373940490186,5.002133548259735e-05,36.19002135853995,1.6502383262028693,0.00015110388208135995,15761.0,89.44373940490186,22.026415857698694,
956,956,1486.0,4150.0,2664.0,2404.0,4158.0,2656.375,9.06567096710205,0.0004290845617651924,0.0,0.013227417026791954,0.0,11.71875,0.033213085232762396,30.037012577056885,33.48828125,124.0687928199768,5e-06,956.0,0.0,3.5619704723358154,10.0,-10.021186828613281,3.5619704723358154,10.0,-10.021186828613281,-0.9466504454612732,1.4342718124389648,-1.7882959842681885,-0.9466504454612732,1.4342718124389648,-1.7882959842681885,59.775001525878906,2048.0,3.0,0.02500000037252903,59.775001525878906,2048.0,3.0,0.02500000037252903,0.0,471.5,636.0,294.0,0.0,6.163492798805237e-05,4.587930679321289,32.38614273071289,0.08743775635957718,0.125,36.84563226439059,39.226894319057465,3.531651047989726,0.004820549860596657,25.13017218001187,0.0830343272536993,104.82865115068853,5.807913839817047e-05,15.410134782262897,1.1825406889093157,0.00022683873044076312,21251.0,104.82865115068853,25.340161977106128,
